tweet_id,text,rating_numerator,rating_denominator,name,stage,month,year,tweet_url,retweet_count,favourite_count,img_num,p1,p1_dog,p2,p2_dog,p3,p3_dog
699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11,13,10,Calbert,,2,2016,https://t.co/iNFIHvcVur,497,2053,1,Cairn,True,Chihuahua,True,Border Terrier,True
699323444782047232,"""I'm bathing the children what do you want?""  ...both 10",10,10,None,,2,2016,https://t.co/Rizm1LWh4z,983,3466,1,Labrador Retriever,True,Doormat,False,Sliding Door,False
699088579889332224,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3,13,10,Charl,,2,2016,https://t.co/VfLoDZecJ7,715,2451,1,Mousetrap,False,Banded Gecko,False,Common Iguana,False
699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8,13,10,Reagan,,2,2016,https://t.co/A2j2StfNgL,745,2677,3,Schipperke,True,Chesapeake Bay Retriever,True,Kelpie,True
699072405256409088,ERMAHGERD 12,13,10,None,,2,2016,https://t.co/7WrAWKdBac,1325,3296,1,Shih-Tzu,True,Pekinese,True,Maltese Dog,True
699036661657767936,HAPPY V,13,10,None,pupper,2,2016,https://t.co/7u6VnZ1UFe,1345,2863,1,Chihuahua,True,Toyshop,False,Weimaraner,True
698989035503689728,This is Oliver. He does toe touches in his sleep. 13,13,10,Oliver,,2,2016,https://t.co/3BrRIWjG35,1113,3701,1,Norfolk Terrier,True,Irish Terrier,True,Golden Retriever,True
698953797952008193,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11,13,10,CeCe,,2,2016,https://t.co/oW9XMYG3F4,1020,2975,1,Italian Greyhound,True,Redbone,True,Shower Cap,False
698907974262222848,This dog is never sure if he's doing the right thing. 10,10,10,None,,2,2016,https://t.co/GXq43zFfBu,699,2787,3,German Short-Haired Pointer,True,Bluetick,True,Curly-Coated Retriever,True
698710712454139905,This is Cuddles. He's not entirely sure how doors work. 10,10,10,Cuddles,,2,2016,https://t.co/rKjK88D05Z,774,2710,1,Samoyed,True,Shoji,False,Prison,False
698703483621523456,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7,13,10,Rusty,,2,2016,https://t.co/hEH19t1eFp,425,1608,1,Brittany Spaniel,True,Welsh Springer Spaniel,True,Beagle,True
698635131305795584,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12,13,10,None,,2,2016,https://t.co/rb8nzVNh7F,388,1400,1,Samoyed,True,Kuvasz,True,West Highland White Terrier,True
698549713696649216,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9,13,10,Claude,,2,2016,https://t.co/EPdQquc1dG,704,2536,1,French Bulldog,True,Boston Bull,True,Boxer,True
698355670425473025,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10,10,10,Jessiga,,2,2016,https://t.co/MrdPZz1CGk,516,2046,1,Pug,True,Pekinese,True,Sunglasses,False
698342080612007937,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11,13,10,Maximus,,2,2016,https://t.co/VmFfWMjNkp,1074,2485,1,Boxer,True,Saint Bernard,True,Staffordshire Bullterrier,True
698262614669991936,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11,13,10,Franklin,,2,2016,https://t.co/S712MJXulD,2268,5214,1,Italian Greyhound,True,Basset,True,Staffordshire Bullterrier,True
698195409219559425,Meet Beau ,13,10,Beau,,2,2016,https://t.co/GPaoH5qWEk,6750,18408,1,Labrador Retriever,True,American Staffordshire Terrier,True,Dalmatian,True
698178924120031232,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10,10,10,Lily,,2,2016,https://t.co/BJbtCqGwZK,830,3084,1,Chesapeake Bay Retriever,True,Malinois,True,Labrador Retriever,True
697995514407682048,"""Dammit hooman quit playin I jus wanna wheat thin"" 11",13,10,None,,2,2016,https://t.co/yAASRDPJnQ,372,1665,1,Staffordshire Bullterrier,True,Boston Bull,True,American Staffordshire Terrier,True
697990423684476929,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11,13,10,Doug,,2,2016,https://t.co/MVvbQW88Pv,1451,3592,2,Pembroke,True,Cardigan,True,Shetland Sheepdog,True
697943111201378304,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10,10,10,Cassie,,2,2016,https://t.co/e8bj97CisO,776,2638,1,Great Dane,True,Greater Swiss Mountain Dog,True,German Short-Haired Pointer,True
697881462549430272,This is Carter. He wakes up in the morning and pisses excellence. 10,10,10,Carter,,2,2016,https://t.co/pHktDjpFr8,1337,3313,1,Washbasin,False,Paper Towel,False,Toilet Tissue,False
697616773278015490,This pupper doubles as a hallway rug. Very rare. Versatile af. 11,13,10,None,pupper,2,2016,https://t.co/Jxd5pR02Cn,1144,3467,1,Lhasa,True,Shih-Tzu,True,Tibetan Terrier,True
697596423848730625,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11,13,10,None,pupper,2,2016,https://t.co/5USjFjKI7Z,1425,3306,1,Shetland Sheepdog,True,Collie,True,Pembroke,True
697575480820686848,This is Ole. He's not sure how to gravity. 8,13,10,Ole,,2,2016,https://t.co/PsqqotpBBQ,572,2250,1,Siamese Cat,False,Whippet,True,Bull Mastiff,True
697482927769255936,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11,13,10,Blipson,,2,2016,https://t.co/YKvt0J5MXr,765,2662,1,Bath Towel,False,Christmas Stocking,False,Weasel,False
697463031882764288,Happy Wednesday here's a bucket of pups. 44,13,10,None,,2,2016,https://t.co/HppvrYuamZ,1552,3748,1,Labrador Retriever,True,Golden Retriever,True,Pug,True
697270446429966336,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10,10,10,Bentley,,2,2016,https://t.co/7rS33sCKMS,2087,5131,1,Toy Poodle,True,Miniature Poodle,True,Norfolk Terrier,True
697259378236399616,Please stop sending in saber,13,10,,,2,2016,https://t.co/iAeQNueou8,1136,3611,1,Great Dane,True,Boxer,True,Whippet,True
697255105972801536,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10,10,10,Charlie,,2,2016,https://t.co/Oe0XSGmfoP,1315,3316,1,Great Dane,True,Malinois,True,Doberman,True
697242256848379904,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10,10,10,Oakley,,2,2016,https://t.co/7GQ7BTxywN,751,2753,1,Grey Fox,False,Siamese Cat,False,Eskimo Dog,True
696900204696625153,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12,13,10,Rosie,,2,2016,https://t.co/NKuON5Al8i,1156,3492,1,Chihuahua,True,Pembroke,True,Basenji,True
696894894812565505,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9,13,10,None,,2,2016,https://t.co/RJvUjgGH5z,758,2594,1,Appenzeller,True,Beagle,True,Greater Swiss Mountain Dog,True
696886256886657024,Guys I found the dog from Up. 12,13,10,None,,2,2016,https://t.co/WqoZtX9jmJ,2016,5317,1,Kuvasz,True,Golden Retriever,True,Dingo,False
696877980375769088,This is Misty. She's in a predicament. Not sure what next move should be. 9,13,10,Misty,pupper,2,2016,https://t.co/XhR7PAgcwF,802,2689,1,Space Heater,False,Spatula,False,Vacuum,False
696754882863349760,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10,10,10,Reptar,,2,2016,https://t.co/l9k7TPP7Tp,396,1615,1,Weasel,False,Toy Poodle,True,Scottish Deerhound,True
696713835009417216,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9,13,10,Trevith,pupper,2,2016,https://t.co/6J8Ibwy1X6,757,2613,1,Car Mirror,False,Chesapeake Bay Retriever,True,Vizsla,True
696488710901260288,12,13,10,None,,2,2016,https://t.co/zKzq4nIY86,1166,2788,1,Briard,True,Scotch Terrier,True,Giant Schnauzer,True
696405997980676096,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7,13,10,Berb,,2,2016,https://t.co/CIFLjiTFwZ,1284,3531,1,Borzoi,True,Walker Hound,True,Great Pyrenees,True
695816827381944320,Here's a dog enjoying a sunset. 11,13,10,None,,2,2016,https://t.co/VsQdLxrv9h,1320,3287,1,Pomeranian,True,Chow,True,Sunglasses,False
695794761660297217,This is Wyatt. His throne is modeled after him. 13,13,10,Wyatt,,2,2016,https://t.co/PccQ1CFEDd,880,3490,1,Samoyed,True,Arctic Fox,False,White Wolf,False
695767669421768709,If you are aware of who is making these please let me know. 13,13,10,None,,2,2016,https://t.co/U0D1sbIDrG,854,2060,1,Soft-Coated Wheaten Terrier,True,Lakeland Terrier,True,Afghan Hound,True
695629776980148225,Meet Calvin. He's proof that degrees mean absolutely nothing. 8,13,10,Calvin,,2,2016,https://t.co/NIvxgSQ9BS,2377,5020,1,Old English Sheepdog,True,Otterhound,True,West Highland White Terrier,True
695446424020918272,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12,13,10,None,,2,2016,https://t.co/f9qlKiv39T,2026,4787,1,Basenji,True,Cardigan,True,Pembroke,True
695409464418041856,This is Bob. He just got back from his job interview and realized his ear was inside,10,10,Bob,,2,2016,https://t.co/lORINwFXIV,4017,9460,1,Pug,True,Bull Mastiff,True,Pekinese,True
695314793360662529,This is Colin. He really likes green beans. It's tearing his family apart. 10,10,10,Colin,,2,2016,https://t.co/ioFy0cmK03,1675,4004,2,Maltese Dog,True,Lhasa,True,Pekinese,True
695095422348574720,This is just a beautiful pupper good shit evolution. 12,13,10,,pupper,2,2016,https://t.co/2L8pI0Z2Ib,684,2888,1,Papillon,True,Chihuahua,True,Border Collie,True
695074328191332352,This is Lorenzo. He's educated af. Just graduated college. 11,13,10,Lorenzo,pupper,2,2016,https://t.co/dH3GzcjCtQ,1239,3116,1,Shih-Tzu,True,Tibetan Terrier,True,Lhasa,True
695064344191721472,This may be the greatest video I've ever been sent. 4,13,10,None,,2,2016,https://t.co/uaJmNgXR2P,685,1771,1,Seat Belt,False,Sunglasses,False,Ice Lolly,False
695051054296211456,Meet Brian ,13,10,Brian,,2,2016,https://t.co/vityMwPKKi,885,2918,1,Boston Bull,True,Pug,True,Chihuahua,True
694905863685980160,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10,10,10,Archie,,2,2016,https://t.co/CJJpjTMzPQ,1053,3046,1,Bow Tie,False,Fur Coat,False,Black-Footed Ferret,False
694669722378485760,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12,13,10,Phil,,2,2016,https://t.co/9mb0P2rjk2,13517,26068,2,Beaver,False,Mongoose,False,Marmot,False
694356675654983680,This pupper only appears through the hole of a Funyun. Much like Phineas,10,10,None,pupper,2,2016,https://t.co/SQsEBWxPyG,328,1653,1,Hamster,False,Pomeranian,True,Pretzel,False
694352839993344000,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random ,10,10,Oliviér,,2,2016,https://t.co/6NgsQJuSBJ,700,2244,2,Australian Terrier,True,Yorkshire Terrier,True,Silky Terrier,True
694329668942569472,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9,13,10,Grady,pupper,2,2016,https://t.co/oToIkYnEGn,569,2203,1,Boxer,True,Bull Mastiff,True,Saint Bernard,True
694206574471057408,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10",10,10,None,,2,2016,https://t.co/Sd4qAdSRqI,2297,4582,1,Shih-Tzu,True,Toy Poodle,True,Maltese Dog,True
694183373896572928,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9,13,10,Lola,,2,2016,https://t.co/pVebzwRioD,1040,3236,1,Teddy,False,Pekinese,True,Shih-Tzu,True
694001791655137281,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11,13,10,Chester,,2,2016,https://t.co/YoII7tWXMT,1176,3705,1,Pembroke,True,Cardigan,True,Chihuahua,True
693942351086120961,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10,10,10,Kobe,,1,2016,https://t.co/LCA6Fr3X2M,413,1896,1,Groenendael,True,Norwegian Elkhound,True,Schipperke,True
693647888581312512,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7,13,10,None,,1,2016,https://t.co/LSTAwTdTaw,673,2961,1,Washbasin,False,Doormat,False,Bathtub,False
693642232151285760,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9,13,10,Freddery,,1,2016,https://t.co/6BS9XEip9a,472,2790,1,Scottish Deerhound,True,Bluetick,True,German Short-Haired Pointer,True
693629975228977152,This pupper is afraid of its own feet. 12,13,10,None,pupper,1,2016,https://t.co/Tn9Mp0oPoJ,894,2685,1,Pug,True,French Bulldog,True,Boston Bull,True
693622659251335168,When you keepin the popcorn bucket in your lap and she reach for some... 10,10,10,None,,1,2016,https://t.co/a1IrjaID3X,422,1691,1,Malamute,True,Siberian Husky,True,Eskimo Dog,True
693590843962331137,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3,13,10,Phil,pupper,1,2016,https://t.co/fShNNhBWYx,2233,5565,1,Dining Table,False,Grey Fox,False,Siamese Cat,False
693486665285931008,This is Lincoln. He doesn't understand his new jacket. 11,13,10,Lincoln,,1,2016,https://t.co/S6cQsIoX27,698,1941,1,Sea Lion,False,Siamese Cat,False,Black-Footed Ferret,False
693280720173801472,This is Sadie and her 2 pups Shebang ,10,10,Sadie,,1,2016,https://t.co/UzbhwXcLne,1403,3669,1,Labrador Retriever,True,Bull Mastiff,True,Box Turtle,False
693262851218264065,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11,13,10,None,pupper,1,2016,https://t.co/DYUsHtL2aR,568,2459,1,Golden Retriever,True,Labrador Retriever,True,Kuvasz,True
693231807727280129,This is Bodie. He's not proud of what he did,13,10,Bodie,,1,2016,https://t.co/bpZsGMqVVP,841,3133,1,Vizsla,True,Chesapeake Bay Retriever,True,Rhodesian Ridgeback,True
693155686491000832,This is Dunkin. He can only see when he's wet ,13,10,Dunkin,,1,2016,https://t.co/At8Kxc5H9U,3622,8668,3,Shih-Tzu,True,Lhasa,True,Tibetan Terrier,True
693109034023534592,"""Thank you friend that was a swell petting"" 11",13,10,None,,1,2016,https://t.co/NY3cPAZAIM,695,1889,1,Cocker Spaniel,True,Welsh Springer Spaniel,True,Golden Retriever,True
693095443459342336,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10,10,10,Milo,pupper,1,2016,https://t.co/OhodPIDOpW,523,2056,1,Ice Lolly,False,Neck Brace,False,Yorkshire Terrier,True
692919143163629568,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9,13,10,None,,1,2016,https://t.co/TMpDHHGspy,838,2926,1,Saint Bernard,True,English Springer,True,Boxer,True
692905862751522816,This is Wally. He's being abducted by aliens. 10,10,10,Wally,pupper,1,2016,https://t.co/EiF659Bgjn,998,2683,1,Mexican Hairless,True,Doberman,True,Rhodesian Ridgeback,True
692901601640583168,"""Fuck the system"" 10",10,10,None,,1,2016,https://t.co/N0OADmCnVV,682,1971,1,Soft-Coated Wheaten Terrier,True,Cocker Spaniel,True,Golden Retriever,True
692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10,10,10,Tupawc,,1,2016,https://t.co/mCqgtqLDCW,910,2511,1,German Short-Haired Pointer,True,Bluetick,True,Basset,True
692828166163931137,This pupper just descended from heaven. 12,13,10,None,pupper,1,2016,https://t.co/X6X9wM7NuS,998,3148,1,Samoyed,True,Arctic Fox,False,White Wolf,False
692752401762250755,"""Hello yes could I get one pupper to go please thank you""
Both 13",13,10,None,pupper,1,2016,https://t.co/kYWcXbluUu,4124,7496,1,Samoyed,True,Siberian Husky,True,Eskimo Dog,True
692568918515392513,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12,13,10,Chester,,1,2016,https://t.co/CFMjsn3P6B,1737,4739,2,Golden Retriever,True,Labrador Retriever,True,Pekinese,True
692535307825213440,This is Amber. She's a Fetty Woof. 10,10,10,Amber,,1,2016,https://t.co/Dt360V2MYI,1529,3504,1,Pug,True,French Bulldog,True,Chihuahua,True
692530551048294401,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10,10,10,Cody,,1,2016,https://t.co/Iv3flDTpXu,474,2021,1,Siberian Husky,True,Eskimo Dog,True,White Wolf,False
692417313023332352,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7,13,10,Herschel,pupper,1,2016,https://t.co/VGaIMktX10,3917,10275,1,Bison,False,Mink,False,Polecat,False
692187005137076224,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12,13,10,,,1,2016,https://t.co/krvbacIX0N,929,2768,2,Siberian Husky,True,Malamute,True,Eskimo Dog,True
692158366030913536,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10,10,10,Edgar,,1,2016,https://t.co/1NgMb9BTWB,896,2369,1,Pug,True,Swing,False,Toy Poodle,True
692142790915014657,These are some pictures of Teddy that further justify his 13,13,10,None,,1,2016,https://t.co/tDkJAnQsbQ,438,1798,3,Toy Poodle,True,Teddy,False,Miniature Poodle,True
692017291282812928,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9,13,10,Kingsley,,1,2016,https://t.co/BE4ahQ0IO2,1081,3153,1,Tibetan Terrier,True,Cocker Spaniel,True,Bow Tie,False
691820333922455552,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8,13,10,Brockly,,1,2016,https://t.co/fn1oUlS69Z,1860,4329,1,Minivan,False,Sports Car,False,Limousine,False
691756958957883396,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10",10,10,None,,1,2016,https://t.co/frGWV7IP6J,1161,3179,1,Saint Bernard,True,Boxer,True,Pembroke,True
691675652215414786,This is Richie and Plip. They are the best of pals. Do everything together. 10,10,10,Richie,,1,2016,https://t.co/KMdwNgONkV,577,2116,1,Chihuahua,True,Teddy,False,West Highland White Terrier,True
691483041324204033,When bae says they can't go out but you see them with someone else that same night. 5,13,10,None,,1,2016,https://t.co/aenk0KpoWM,656,2608,1,Bloodhound,True,Black-And-Tan Coonhound,True,Gordon Setter,True
691459709405118465,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12,13,10,Leo,,1,2016,https://t.co/LZEi0DpRsH,1294,4449,1,Shetland Sheepdog,True,Collie,True,Border Collie,True
691444869282295808,This is Bailey. She likes flowers. 12,13,10,Bailey,,1,2016,https://t.co/YBENhr24FV,955,2890,2,Bernese Mountain Dog,True,Border Collie,True,Entlebucher,True
691416866452082688,I present to you... Dog Jesus. 13,13,10,None,,1,2016,https://t.co/fR1P3g5I6k,8689,21253,1,Lakeland Terrier,True,Irish Terrier,True,Airedale,True
691321916024623104,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11,13,10,Molly,,1,2016,https://t.co/g4fiS8A9Ab,747,2828,1,Rottweiler,True,German Shepherd,True,Kelpie,True
691096613310316544,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11,13,10,None,,1,2016,https://t.co/fUacc13OrW,1019,3253,1,Borzoi,True,Llama,False,Arabian Camel,False
691090071332753408,Happy Saturday here's a dog in a mailbox. 12,13,10,None,,1,2016,https://t.co/MM7tb4HpEY,385,1867,1,Barrow,False,Tub,False,Bathtub,False
690959652130045952,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11,13,10,None,,1,2016,https://t.co/DgXYBDMM3E,1421,3902,2,Golden Retriever,True,Labrador Retriever,True,Saluki,True
690938899477221376,She thought the sunset was pretty,10,10,None,,1,2016,https://t.co/HSL3mnP5NX,2245,4536,1,Geyser,False,Seashore,False,Beacon,False
690932576555528194,This is Buddy. He's testing out the water. Such caution. Much reserve. 12,13,10,Buddy,,1,2016,https://t.co/FQZGSQIQLS,1143,3602,1,Snorkel,False,Muzzle,False,Scuba Diver,False
690735892932222976,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13,13,10,Peaches,,1,2016,https://t.co/YrhkrTsoTt,1442,4134,1,Golden Retriever,True,Labrador Retriever,True,Kuvasz,True
690728923253055490,This is Vinscent. He was just questioned about his recent credit card spending. 8,13,10,Vinscent,,1,2016,https://t.co/qOD4G19A2u,597,2384,1,Kuvasz,True,Golden Retriever,True,Great Pyrenees,True
690690673629138944,This is Cedrick. He's a spookster. Did me a discomfort. 10,10,10,Cedrick,,1,2016,https://t.co/yS7T4gxKod,898,2547,1,Bath Towel,False,Radiator,False,Maltese Dog,True
690649993829576704,This is Hazel. She's a gymnast. Training hard for Rio. 11,13,10,Hazel,,1,2016,https://t.co/CneG2ZbxHP,325,1435,1,Bighorn,False,Hyena,False,Mexican Hairless,True
690597161306841088,This is Lolo. She's America af. Behind in science ,13,10,Lolo,,1,2016,https://t.co/Nwi3SYe8KA,681,2163,1,Lhasa,True,Koala,False,Sunglasses,False
690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10",10,10,Eriq,,1,2016,https://t.co/PlEXTofdpf,509,2041,1,Pembroke,True,Papillon,True,Shetland Sheepdog,True
690374419777196032,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11,13,10,Phred,,1,2016,https://t.co/VpfFCKE28C,972,3560,1,Kuvasz,True,Labrador Retriever,True,Ice Bear,False
690360449368465409,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9,13,10,,,1,2016,https://t.co/B9ZXXKJYNx,1006,2925,1,Pug,True,French Bulldog,True,Brabancon Griffon,True
690248561355657216,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11,13,10,Maxwell,,1,2016,https://t.co/IF5kKaO945,477,1845,1,Motor Scooter,False,Moped,False,Pickup,False
690021994562220032,Say hello to Geoff ,10,10,Geoff,,1,2016,https://t.co/TmlwQWnmRC,1180,3056,1,Badger,False,Weasel,False,Malamute,True
690015576308211712,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12,13,10,None,pupper,1,2016,https://t.co/03XlvS8izg,836,2740,2,Malamute,True,Siberian Husky,True,Eskimo Dog,True
690005060500217858,"""I'm the only one that ever does anything in this household"" 10",10,10,None,,1,2016,https://t.co/V8HcVIh4jt,1907,4004,1,Samoyed,True,Great Pyrenees,True,Teddy,False
689999384604450816,This is Covach. He's trying to melt the snow. 10,10,10,Covach,,1,2016,https://t.co/fgMaP2zDMt,424,1561,1,Standard Poodle,True,English Springer,True,Pug,True
689977555533848577,Happy Wednesday here's a pup wearing a beret. 12,13,10,None,,1,2016,https://t.co/MXedEzSHIf,502,1490,1,Cowboy Hat,False,Labrador Retriever,True,Sombrero,False
689905486972461056,Say hello to Gizmo. He's quite the pupper. Confused by bed,13,10,Gizmo,pupper,1,2016,https://t.co/IE4ZblyZRY,787,2651,4,Pomeranian,True,Shetland Sheepdog,True,Chow,True
689877686181715968,This is Durg. He's trying to conquer his fear of trampolines. 9,13,10,Durg,,1,2016,https://t.co/5iH08ltkoe,1344,3323,1,Old English Sheepdog,True,Tibetan Terrier,True,Lakeland Terrier,True
689835978131935233,Meet Fynn ,13,10,Fynn,,1,2016,https://t.co/MuqHPvtL8c,850,2369,1,Collie,True,Shetland Sheepdog,True,Borzoi,True
689661964914655233,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12,13,10,Luca,,1,2016,https://t.co/VcxZQPNZaV,1052,3501,1,Italian Greyhound,True,Whippet,True,Chihuahua,True
689659372465688576,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8,13,10,Ricky,,1,2016,https://t.co/XtDkrsdEfF,4412,11394,1,Bustard,False,Koala,False,Goose,False
689623661272240129,This is Lucy. She's terrified of the stuffed billed dog. 10,10,10,Lucy,pupper,1,2016,https://t.co/QnvSjjyh7n,748,2467,1,Toy Poodle,True,Mashed Potato,False,Labrador Retriever,True
689599056876867584,Here we see 33 dogs posing for a picture. All get 11,13,10,None,,1,2016,https://t.co/TRAri5iHzd,6265,12795,1,Dogsled,False,Cocker Spaniel,True,Chihuahua,True
689557536375177216,Downright majestic af 12,13,10,None,,1,2016,https://t.co/WFh2FEbYzj,519,2257,1,Eskimo Dog,True,Siberian Husky,True,Dingo,False
689517482558820352,This is Carl. He just wants to make sure you're having a good day. 12,13,10,Carl,,1,2016,https://t.co/Wk3XCnmDvm,1609,3735,1,Pembroke,True,Cardigan,True,Papillon,True
689289219123089408,Someone sent me this without any context and every aspect of it is spectacular. 13,13,10,None,,1,2016,https://t.co/Rxrd4hPmp4,1056,2476,1,Snowmobile,False,Assault Rifle,False,Rifle,False
689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes ,13,10,Chipson,,1,2016,https://t.co/V62rIva61J,1250,3624,1,Scotch Terrier,True,Affenpinscher,True,Cairn,True
689280876073582592,This is Herald. He wants you to know he could steal your girl at any moment. 10,10,10,Herald,,1,2016,https://t.co/JR7hLnlgeS,819,2197,3,Chihuahua,True,American Staffordshire Terrier,True,Staffordshire Bullterrier,True
689275259254616065,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10,10,10,Lucky,,1,2016,https://t.co/K55XrIoePl,285,1273,1,American Staffordshire Terrier,True,Chesapeake Bay Retriever,True,Doberman,True
689154315265683456,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9,13,10,None,,1,2016,https://t.co/o47yitCn9N,1128,3348,1,Cocker Spaniel,True,Golden Retriever,True,Airedale,True
689143371370250240,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10,10,10,Trip,pupper,1,2016,https://t.co/40w7TI5Axv,579,2232,1,English Springer,True,Papillon,True,Welsh Springer Spaniel,True
688916208532455424,This pupper just wants to say hello. 11,13,10,None,pupper,1,2016,https://t.co/A8X8fwS78x,983,3003,1,Pembroke,True,Red Fox,False,Pomeranian,True
688908934925697024,Meet Clarence. He does parkour. 8,13,10,Clarence,,1,2016,https://t.co/WpSFZm7RPH,874,2310,1,Crane,False,Pier,False,Bell Cote,False
688898160958271489,When you have a ton of work to do but then remember you have tomorrow off. 10,10,10,None,,1,2016,https://t.co/MfEaMUFYTx,890,2307,1,Ibizan Hound,True,Chihuahua,True,Italian Greyhound,True
688894073864884227,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7,13,10,Hamrick,pupper,1,2016,https://t.co/ROPZcAMQKI,792,2462,1,Hog,False,Guinea Pig,False,Hamster,False
688828561667567616,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9,13,10,Brad,,1,2016,https://t.co/dfCCK3tWfr,420,1508,1,Cardigan,True,Skunk,False,Toilet Tissue,False
688804835492233216,When you stumble but recover quickly cause your crush is watching. 12,13,10,None,,1,2016,https://t.co/PMeq6IedU7,227,1043,3,Malinois,True,German Shepherd,True,Saluki,True
688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8,13,10,Pubert,,1,2016,https://t.co/2TWxg0rgyG,759,2434,1,American Staffordshire Terrier,True,Staffordshire Bullterrier,True,Bull Mastiff,True
688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9,13,10,Frönq,,1,2016,https://t.co/7ycWCUrjmZ,789,2862,1,Papillon,True,Blenheim Spaniel,True,Border Collie,True
688519176466644993,This pupper is sprouting a flower out of her head. 12,13,10,None,pupper,1,2016,https://t.co/glmvQBRjv4,825,2520,1,Pembroke,True,Cardigan,True,Shetland Sheepdog,True
